resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
21788,883,813,3,16,17,11,11,11,0.0,57,+1:06.450,5826948,57,17,1:38.962,196.875,1.0
21789,883,807,15,11,14,12,12,12,0.0,57,+1:12.933,5833431,43,15,1:38.770,197.258,1.0
21790,883,16,10,15,6,13,13,13,0.0,57,+1:16.719,5837217,44,2,1:37.070,200.712,1.0
21791,883,822,3,17,15,14,14,14,0.0,57,+1:21.511,5842009,57,9,1:38.192,198.419,1.0
21792,883,13,6,4,4,15,15,15,0.0,57,+1:26.364,5846862,42,16,1:38.839,197.120,1.0
21793,883,817,5,19,13,16,16,16,0.0,56,\N,\N,51,21,1:39.579,195.655,11.0
21794,883,819,207,20,18,17,17,17,0.0,56,\N,\N,37,20,1:39.546,195.720,11.0
21795,883,821,15,12,22,18,18,18,0.0,56,\N,\N,45,10,1:38.202,198.399,11.0
21796,883,824,206,22,19,19,19,19,0.0,56,\N,\N,50,14,1:38.756,197.286,11.0
21797,883,820,206,23,21,20,20,20,0.0,56,\N,\N,50,18,1:39.279,196.246,11.0
21798,883,823,207,21,20,21,21,21,0.0,55,\N,\N,49,19,1:39.334,196.138,12.0
21799,883,818,5,18,16,\N,R,22,0.0,16,\N,\N,4,22,1:43.107,188.960,29.0
21800,884,4,6,3,5,1,1,1,25.0,66,1:39:16.596,5956596,53,5,1:26.681,193.329,1.0
21801,884,8,208,7,4,2,2,2,18.0,66,+9.338,5965934,47,6,1:26.757,193.160,1.0
21802,884,13,6,4,9,3,3,3,15.0,66,+26.049,5982645,56,2,1:26.394,193.971,1.0
21803,884,20,9,1,3,4,4,4,12.0,66,+38.273,5994869,55,9,1:27.036,192.541,1.0
21804,884,17,9,2,7,5,5,5,10.0,66,+47.963,6004559,55,8,1:27.017,192.583,1.0
21805,884,3,131,9,1,6,6,6,8.0,66,+1:08.020,6024616,56,11,1:27.591,191.321,1.0
21806,884,814,10,14,10,7,7,7,6.0,66,+1:08.988,6025584,55,7,1:26.776,193.117,1.0
21807,884,18,1,5,14,8,8,8,4.0,66,+1:19.506,6036102,55,14,1:27.957,190.524,1.0
21808,884,815,1,6,8,9,9,9,2.0,66,+1:21.738,6038334,55,10,1:27.251,192.066,1.0
21809,884,817,5,19,11,10,10,10,1.0,65,\N,\N,55,16,1:28.083,190.252,11.0
21810,884,821,15,12,19,11,11,11,0.0,65,\N,\N,56,1,1:26.217,194.370,11.0
21811,884,1,131,10,2,12,12,12,0.0,65,\N,\N,53,13,1:27.895,190.659,11.0
21812,884,16,10,15,13,13,13,13,0.0,65,\N,\N,38,3,1:26.564,193.590,11.0
21813,884,813,3,16,17,14,14,14,0.0,65,\N,\N,56,12,1:27.849,190.759,11.0
21814,884,807,15,11,15,15,15,15,0.0,65,\N,\N,58,4,1:26.586,193.541,11.0
21815,884,822,3,17,16,16,16,16,0.0,65,\N,\N,27,20,1:29.747,186.724,11.0
21816,884,819,207,20,22,17,17,17,0.0,65,\N,\N,43,19,1:29.362,187.529,11.0
21817,884,824,206,22,20,18,18,18,0.0,64,\N,\N,55,18,1:28.884,188.537,12.0
21818,884,820,206,23,21,19,19,19,0.0,64,\N,\N,49,15,1:28.011,190.408,12.0
21819,884,818,5,18,12,20,20,20,0.0,52,\N,\N,41,17,1:28.231,189.933,3.0
21820,884,823,207,21,18,21,21,21,0.0,21,\N,\N,11,21,1:30.597,184.973,36.0
21821,884,154,208,8,6,22,22,22,0.0,8,\N,\N,5,22,1:31.136,183.879,22.0
21822,885,3,131,9,1,1,1,1,25.0,78,2:17:52.056,8272056,74,6,1:18.327,153.510,1.0
21823,885,20,9,1,3,2,2,2,18.0,78,+3.888,8275944,77,1,1:16.577,157.018,1.0
21824,885,17,9,2,4,3,3,3,15.0,78,+6.314,8278370,77,4,1:18.262,153.637,1.0
21825,885,1,131,10,2,4,4,4,12.0,78,+13.894,8285950,76,3,1:18.133,153.891,1.0
21826,885,16,10,15,8,5,5,5,10.0,78,+21.477,8293533,74,5,1:18.292,153.578,1.0
21827,885,18,1,5,9,6,6,6,8.0,78,+23.103,8295159,76,8,1:18.720,152.743,1.0
21828,885,4,6,3,6,7,7,7,6.0,78,+26.734,8298790,77,12,1:19.340,151.550,1.0
21829,885,818,5,18,10,8,8,8,4.0,78,+27.223,8299279,77,10,1:19.151,151.912,1.0
21830,885,814,10,14,17,9,9,9,2.0,78,+27.608,8299664,77,11,1:19.215,151.789,1.0
21831,885,8,208,7,5,10,10,10,1.0,78,+36.582,8308638,78,2,1:17.392,155.364,1.0
21832,885,807,15,11,11,11,11,11,0.0,78,+42.572,8314628,29,15,1:19.853,150.576,1.0
21833,885,822,3,17,14,12,12,12,0.0,78,+42.691,8314747,68,20,1:20.921,148.589,1.0
21834,885,821,15,12,19,13,13,13,0.0,78,+43.212,8315268,71,7,1:18.685,152.811,1.0
21835,885,820,206,23,22,14,14,14,0.0,78,+49.885,8321941,78,9,1:19.016,152.171,1.0
21836,885,823,207,21,15,15,15,15,0.0,78,+1:02.590,8334646,50,17,1:20.494,149.377,1.0
21837,885,815,1,6,7,16,16,16,0.0,72,\N,\N,27,14,1:19.530,151.188,22.0
21838,885,154,208,8,13,\N,R,17,0.0,63,\N,\N,57,21,1:20.969,148.501,4.0
21839,885,817,5,19,12,\N,R,18,0.0,61,\N,\N,26,13,1:19.426,151.386,4.0
21840,885,824,206,22,20,\N,R,19,0.0,58,\N,\N,49,18,1:20.617,149.149,23.0
21841,885,813,3,16,16,\N,R,20,0.0,44,\N,\N,8,19,1:20.881,148.662,4.0
21842,885,13,6,4,21,\N,R,21,0.0,28,\N,\N,28,16,1:20.064,150.179,3.0
21843,885,819,207,20,18,\N,R,22,0.0,7,\N,\N,4,22,1:22.772,145.266,6.0
21844,886,20,9,1,1,1,1,1,25.0,70,1:32:09.143,5529143,55,5,1:16.561,205.060,1.0
21845,886,4,6,3,6,2,2,2,18.0,70,+14.408,5543551,69,2,1:16.203,206.023,1.0
21846,886,1,131,10,2,3,3,3,15.0,70,+15.942,5545085,69,3,1:16.354,205.615,1.0
21847,886,17,9,2,5,4,4,4,12.0,70,+25.731,5554874,69,1,1:16.182,206.080,1.0
21848,886,3,131,9,4,5,5,5,10.0,70,+1:09.725,5598868,70,4,1:16.534,205.132,1.0
21849,886,818,5,18,7,6,6,6,8.0,69,\N,\N,61,13,1:17.909,201.512,11.0
21850,886,814,10,14,17,7,7,7,6.0,69,\N,\N,63,12,1:17.841,201.688,11.0
21851,886,13,6,4,16,8,8,8,4.0,69,\N,\N,69,6,1:16.939,204.052,11.0
21852,886,8,208,7,10,9,9,9,2.0,69,\N,\N,61,11,1:17.766,201.882,11.0
21853,886,16,10,15,8,10,10,10,1.0,69,\N,\N,68,10,1:17.694,202.069,11.0
21854,886,815,1,6,12,11,11,11,0.0,69,\N,\N,69,7,1:17.369,202.918,11.0
21855,886,18,1,5,14,12,12,12,0.0,69,\N,\N,68,8,1:17.458,202.685,11.0
21856,886,154,208,8,22,13,13,13,0.0,69,\N,\N,62,9,1:17.607,202.296,11.0
21857,886,822,3,17,3,14,14,14,0.0,69,\N,\N,63,14,1:18.004,201.266,11.0
21858,886,817,5,19,11,15,15,15,0.0,68,\N,\N,68,16,1:18.257,200.615,12.0
21859,886,813,3,16,13,16,16,16,0.0,68,\N,\N,68,15,1:18.105,201.006,12.0
21860,886,824,206,22,19,17,17,17,0.0,68,\N,\N,68,17,1:18.873,199.049,12.0
21861,886,819,207,20,18,18,18,18,0.0,67,\N,\N,60,19,1:19.380,197.777,13.0
21862,886,820,206,23,20,19,19,19,0.0,67,\N,\N,67,21,1:19.566,197.315,13.0
21863,886,821,15,12,15,20,20,20,0.0,63,\N,\N,52,20,1:19.478,197.533,3.0
21864,886,807,15,11,9,\N,R,21,0.0,45,\N,\N,40,18,1:19.056,198.588,4.0
21865,886,823,207,21,21,\N,R,22,0.0,43,\N,\N,42,22,1:21.811,191.900,4.0
21866,887,3,131,9,2,1,1,1,25.0,52,1:32:59.456,5579456,50,2,1:33.531,226.744,1.0
21867,887,17,9,2,4,2,2,2,18.0,52,+0.765,5580221,52,1,1:33.401,227.059,1.0
21868,887,4,6,3,9,3,3,3,15.0,52,+7.124,5586580,50,3,1:34.090,225.396,1.0
21869,887,1,131,10,1,4,4,4,12.0,52,+7.756,5587212,51,4,1:34.159,225.231,1.0
21870,887,8,208,7,8,5,5,5,10.0,52,+11.257,5590713,49,8,1:35.384,222.339,1.0
21871,887,13,6,4,11,6,6,6,8.0,52,+14.573,5594029,51,6,1:35.273,222.598,1.0
21872,887,16,10,15,6,7,7,7,6.0,52,+16.335,5595791,35,12,1:35.961,221.002,1.0
21873,887,817,5,19,5,8,8,8,4.0,52,+16.543,5595999,37,11,1:35.927,221.080,1.0
21874,887,814,10,14,21,9,9,9,2.0,52,+17.943,5597399,52,7,1:35.330,222.465,1.0
21875,887,807,15,11,14,10,10,10,1.0,52,+19.709,5599165,48,13,1:36.013,220.882,1.0
21876,887,813,3,16,15,11,11,11,0.0,52,+21.135,5600591,52,10,1:35.907,221.126,1.0
21877,887,822,3,17,16,12,12,12,0.0,52,+25.094,5604550,52,15,1:36.312,220.196,1.0
21878,887,18,1,5,10,13,13,13,0.0,52,+25.969,5605425,39,16,1:36.356,220.096,1.0
21879,887,821,15,12,17,14,14,14,0.0,52,+26.285,5605741,32,17,1:36.439,219.906,1.0
21880,887,819,207,20,18,15,15,15,0.0,52,+31.613,5611069,52,18,1:37.091,218.430,1.0
21881,887,824,206,22,19,16,16,16,0.0,52,+36.097,5615553,51,19,1:37.978,216.452,1.0
21882,887,820,206,23,20,17,17,17,0.0,52,+1:07.660,5647116,50,22,1:39.156,213.881,1.0
21883,887,823,207,21,22,18,18,18,0.0,52,+1:07.759,5647215,50,21,1:38.722,214.821,1.0
21884,887,154,208,8,7,19,19,19,0.0,51,\N,\N,48,9,1:35.614,221.804,31.0
21885,887,815,1,6,13,20,20,20,0.0,46,\N,\N,37,14,1:36.131,220.611,36.0
21886,887,20,9,1,3,\N,R,21,0.0,41,\N,\N,37,5,1:35.018,223.195,6.0
21887,887,818,5,18,12,\N,R,22,0.0,35,\N,\N,30,20,1:38.370,215.590,27.0
21888,888,20,9,1,2,1,1,1,25.0,60,1:41:14.711,6074711,59,5,1:34.164,196.814,1.0
21889,888,8,208,7,4,2,2,2,18.0,60,+1.008,6075719,57,2,1:33.767,197.647,1.0
21890,888,154,208,8,5,3,3,3,15.0,60,+5.830,6080541,57,10,1:34.576,195.956,1.0
21891,888,4,6,3,8,4,4,4,12.0,60,+7.721,6082432,51,1,1:33.468,198.279,1.0
21892,888,1,131,10,1,5,5,5,10.0,60,+26.927,6101638,57,4,1:34.156,196.830,1.0
21893,888,18,1,5,9,6,6,6,8.0,60,+27.996,6102707,49,7,1:34.201,196.736,1.0
21894,888,17,9,2,3,7,7,7,6.0,60,+37.562,6112273,55,11,1:34.782,195.530,1.0
21895,888,815,1,6,13,8,8,8,4.0,60,+38.306,6113017,50,15,1:36.134,192.780,1.0
21896,888,3,131,9,11,9,9,9,2.0,60,+46.821,6121532,55,6,1:34.181,196.778,1.0
21897,888,807,15,11,10,10,10,10,1.0,60,+49.892,6124603,58,8,1:34.244,196.647,1.0
21898,888,814,10,14,12,11,11,11,0.0,60,+53.771,6128482,43,16,1:36.566,191.918,1.0
21899,888,817,5,19,6,12,12,12,0.0,60,+56.975,6131686,58,14,1:35.982,193.086,1.0
21900,888,16,10,15,15,13,13,13,0.0,60,+57.738,6132449,60,13,1:35.816,193.420,1.0
21901,888,821,15,12,14,14,14,14,0.0,60,+1:00.160,6134871,56,12,1:35.792,193.469,1.0
21902,888,813,3,16,18,15,15,15,0.0,60,+1:01.929,6136640,56,9,1:34.293,196.544,1.0
21903,888,822,3,17,17,16,16,16,0.0,59,\N,\N,56,3,1:33.972,197.216,11.0
21904,888,819,207,20,22,17,17,17,0.0,59,\N,\N,51,17,1:37.584,189.916,11.0
21905,888,823,207,21,20,18,18,18,0.0,59,\N,\N,40,19,1:38.509,188.133,11.0
21906,888,820,206,23,21,19,19,19,0.0,59,\N,\N,47,18,1:38.383,188.374,11.0
21907,888,818,5,18,16,\N,R,20,0.0,22,\N,\N,12,21,1:39.281,186.670,9.0
21908,888,824,206,22,19,\N,R,21,0.0,21,\N,\N,20,22,1:39.844,185.617,5.0
21909,888,13,6,4,7,\N,R,22,0.0,3,\N,\N,3,20,1:38.890,187.408,20.0
21910,890,1,131,10,1,1,1,1,25.0,70,1:42:29.445,6149445,69,3,1:24.647,186.322,1.0
21911,890,8,208,7,6,2,2,2,18.0,70,+10.938,6160383,61,6,1:25.260,184.982,1.0
21912,890,20,9,1,2,3,3,3,15.0,70,+12.459,6161904,57,2,1:24.553,186.529,1.0
21913,890,17,9,2,10,4,4,4,12.0,70,+18.044,6167489,61,1,1:24.069,187.603,1.0
21914,890,4,6,3,5,5,5,5,10.0,70,+31.411,6180856,56,8,1:25.394,184.692,1.0
21915,890,154,208,8,3,6,6,6,8.0,70,+52.295,6201740,54,7,1:25.328,184.834,1.0
21916,890,18,1,5,13,7,7,7,6.0,70,+53.819,6203264,56,11,1:26.195,182.975,1.0
21917,890,13,6,4,7,8,8,8,4.0,70,+56.447,6205892,59,5,1:25.176,185.164,1.0
21918,890,815,1,6,9,9,9,9,2.0,69,\N,\N,59,10,1:26.143,183.086,11.0
21919,890,813,3,16,15,10,10,10,1.0,69,\N,\N,69,9,1:25.597,184.254,11.0
21920,890,807,15,11,12,11,11,11,0.0,69,\N,\N,58,14,1:26.740,181.826,11.0
21921,890,818,5,18,14,12,12,12,0.0,69,\N,\N,53,12,1:26.491,182.349,11.0
21922,890,817,5,19,8,13,13,13,0.0,69,\N,\N,58,15,1:26.863,181.568,11.0
21923,890,823,207,21,20,14,14,14,0.0,68,\N,\N,47,17,1:27.473,180.302,12.0
21924,890,819,207,20,19,15,15,15,0.0,68,\N,\N,54,18,1:27.725,179.784,12.0
21925,890,824,206,22,21,16,16,16,0.0,67,\N,\N,57,20,1:28.250,178.715,13.0
21926,890,820,206,23,22,17,17,17,0.0,67,\N,\N,65,19,1:28.160,178.897,13.0
21927,890,814,10,14,18,18,18,18,0.0,66,\N,\N,55,13,1:26.608,182.103,9.0
21928,890,3,131,9,4,19,19,19,0.0,64,\N,\N,62,4,1:25.089,185.354,5.0
21929,890,822,3,17,16,\N,R,20,0.0,42,\N,\N,41,16,1:27.127,181.018,9.0
21930,890,821,15,12,17,\N,R,21,0.0,28,\N,\N,16,22,1:29.135,176.940,7.0
21931,890,16,10,15,11,\N,R,22,0.0,19,\N,\N,12,21,1:28.548,178.113,9.0
21932,891,20,9,1,2,1,1,1,25.0,44,1:23:42.196,5022196,40,1,1:50.756,227.657,1.0
21933,891,4,6,3,9,2,2,2,18.0,44,+16.869,5039065,36,4,1:51.383,226.375,1.0
21934,891,1,131,10,1,3,3,3,15.0,44,+27.734,5049930,39,7,1:51.596,225.943,1.0
21935,891,3,131,9,4,4,4,4,12.0,44,+29.872,5052068,39,6,1:51.582,225.971,1.0
21936,891,17,9,2,3,5,5,5,10.0,44,+33.845,5056041,31,5,1:51.397,226.347,1.0
21937,891,18,1,5,6,6,6,6,8.0,44,+40.794,5062990,36,2,1:50.823,227.519,1.0
21938,891,13,6,4,10,7,7,7,6.0,44,+53.922,5076118,40,9,1:52.182,224.763,1.0
21939,891,154,208,8,7,8,8,8,4.0,44,+55.846,5078042,34,11,1:52.497,224.133,1.0
21940,891,16,10,15,12,9,9,9,2.0,44,+1:09.547,5091743,35,10,1:52.226,224.675,1.0
21941,891,817,5,19,19,10,10,10,1.0,44,+1:13.470,5095666,38,3,1:50.967,227.224,1.0
21942,891,815,1,6,13,11,11,11,0.0,44,+1:21.936,5104132,34,16,1:53.472,222.208,1.0
21943,891,818,5,18,18,12,12,12,0.0,44,+1:26.740,5108936,29,14,1:53.065,223.008,1.0
21944,891,807,15,11,11,13,13,13,0.0,44,+1:28.258,5110454,41,15,1:53.110,222.919,1.0
21945,891,821,15,12,21,14,14,14,0.0,44,+1:40.436,5122632,30,8,1:51.849,225.432,1.0
21946,891,822,3,17,20,15,15,15,0.0,44,+1:47.456,5129652,31,13,1:52.688,223.754,1.0
21947,891,823,207,21,14,16,16,16,0.0,43,\N,\N,43,18,1:53.995,221.188,11.0
21948,891,813,3,16,17,17,17,17,0.0,43,\N,\N,35,12,1:52.579,223.970,11.0
21949,891,824,206,22,15,18,18,18,0.0,43,\N,\N,37,20,1:54.894,219.457,11.0
21950,891,820,206,23,16,19,19,19,0.0,42,\N,\N,31,21,1:54.924,219.400,12.0
21951,891,814,10,14,5,\N,R,20,0.0,26,\N,\N,21,19,1:54.757,219.719,4.0
21952,891,8,208,7,8,\N,R,21,0.0,25,\N,\N,20,17,1:53.688,221.785,23.0
21953,891,819,207,20,22,\N,R,22,0.0,8,\N,\N,7,22,1:57.330,214.901,44.0
21954,892,20,9,1,1,1,1,1,25.0,53,1:18:33.352,4713352,52,12,1:27.190,239.187,1.0
21955,892,4,6,3,5,2,2,2,18.0,53,+5.467,4718819,52,5,1:26.797,240.270,1.0
21956,892,17,9,2,2,3,3,3,15.0,53,+6.350,4719702,53,3,1:26.690,240.567,1.0
21957,892,13,6,4,4,4,4,4,12.0,53,+9.361,4722713,48,10,1:27.095,239.448,1.0
21958,892,807,15,11,3,5,5,5,10.0,53,+10.355,4723707,48,4,1:26.716,240.495,1.0
21959,892,3,131,9,6,6,6,6,8.0,53,+10.999,4724351,50,2,1:26.500,241.095,1.0
21960,892,817,5,19,7,7,7,7,6.0,53,+32.329,4745681,52,13,1:27.294,238.903,1.0
21961,892,154,208,8,13,8,8,8,4.0,53,+33.130,4746482,52,8,1:27.043,239.591,1.0
21962,892,1,131,10,12,9,9,9,2.0,53,+33.527,4746879,51,1,1:25.849,242.924,1.0
21963,892,18,1,5,9,10,10,10,1.0,53,+38.327,4751679,46,16,1:27.830,237.445,1.0
21964,892,8,208,7,11,11,11,11,0.0,53,+38.695,4752047,45,6,1:26.948,239.853,1.0
21965,892,815,1,6,8,12,12,12,0.0,53,+39.765,4753117,44,15,1:27.607,238.049,1.0
21966,892,821,15,12,16,13,13,13,0.0,53,+40.880,4754232,53,9,1:27.092,239.457,1.0
21967,892,813,3,16,14,14,14,14,0.0,53,+49.085,4762437,51,7,1:26.981,239.762,1.0
21968,892,822,3,17,18,15,15,15,0.0,53,+56.827,4770179,53,11,1:27.166,239.253,1.0
21969,892,16,10,15,17,16,16,16,0.0,52,\N,\N,38,14,1:27.418,238.564,11.0
21970,892,819,207,20,20,17,17,17,0.0,52,\N,\N,52,17,1:28.620,235.328,11.0
21971,892,823,207,21,19,18,18,18,0.0,52,\N,\N,52,18,1:28.663,235.214,11.0
21972,892,824,206,22,21,19,19,19,0.0,52,\N,\N,47,20,1:29.595,232.767,11.0
21973,892,820,206,23,22,20,20,20,0.0,52,\N,\N,48,19,1:29.491,233.037,11.0
21974,892,818,5,18,10,\N,R,21,0.0,14,\N,\N,14,21,1:29.710,232.469,7.0
21975,892,814,10,14,15,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,3.0
21976,893,20,9,1,1,1,1,1,25.0,61,1:59:13.132,7153132,46,1,1:48.574,167.940,1.0
21977,893,4,6,3,7,2,2,2,18.0,61,+32.627,7185759,44,11,1:51.082,164.149,1.0
21978,893,8,208,7,13,3,3,3,15.0,61,+43.920,7197052,55,13,1:51.140,164.063,1.0
21979,893,3,131,9,2,4,4,4,12.0,61,+51.155,7204287,51,6,1:50.353,165.233,1.0
21980,893,1,131,10,5,5,5,5,10.0,61,+53.159,7206291,59,4,1:49.916,165.890,1.0
21981,893,13,6,4,6,6,6,6,8.0,61,+1:03.877,7217009,45,7,1:50.509,165.000,1.0
21982,893,18,1,5,8,7,7,7,6.0,61,+1:23.354,7236486,46,15,1:51.740,163.182,1.0
21983,893,815,1,6,14,8,8,8,4.0,61,+1:23.820,7236952,46,16,1:51.926,162.911,1.0
21984,893,807,15,11,11,9,9,9,2.0,61,+1:24.261,7237393,47,18,1:52.186,162.533,1.0
21985,893,16,10,15,15,10,10,10,1.0,61,+1:24.668,7237800,43,2,1:49.656,166.283,1.0
21986,893,813,3,16,18,11,11,11,0.0,61,+1:28.479,7241611,46,8,1:50.708,164.703,1.0
21987,893,821,15,12,10,12,12,12,0.0,61,+1:37.894,7251026,37,17,1:52.007,162.793,1.0
21988,893,822,3,17,16,13,13,13,0.0,61,+1:45.161,7258293,53,14,1:51.706,163.232,1.0
21989,893,818,5,18,12,14,14,14,0.0,61,+1:53.512,7266644,45,5,1:50.328,165.270,1.0
21990,893,17,9,2,4,15,15,15,0.0,60,\N,\N,51,3,1:49.783,166.091,34.0
21991,893,823,207,21,20,16,16,16,0.0,60,\N,\N,44,19,1:52.472,162.120,11.0
21992,893,820,206,23,22,17,17,17,0.0,60,\N,\N,50,21,1:53.041,161.304,11.0
21993,893,824,206,22,21,18,18,18,0.0,60,\N,\N,45,20,1:52.898,161.508,11.0
21994,893,819,207,20,19,19,19,19,0.0,60,\N,\N,58,10,1:50.990,164.285,11.0
21995,893,814,10,14,17,20,20,20,0.0,54,\N,\N,45,9,1:50.739,164.657,3.0
21996,893,154,208,8,3,\N,R,21,0.0,37,\N,\N,35,12,1:51.097,164.126,63.0
21997,893,817,5,19,9,\N,R,22,0.0,23,\N,\N,23,22,1:53.052,161.288,3.0
21998,894,20,9,1,1,1,1,1,25.0,55,1:43:13.701,6193701,53,1,1:41.380,199.388,1.0
21999,894,8,208,7,9,2,2,2,18.0,55,+4.224,6197925,51,3,1:41.975,198.225,1.0
22000,894,154,208,8,3,3,3,3,15.0,55,+4.927,6198628,46,2,1:41.936,198.300,1.0
22001,894,807,15,11,7,4,4,4,12.0,55,+24.114,6217815,53,6,1:42.608,197.002,1.0
22002,894,1,131,10,2,5,5,5,10.0,55,+25.255,6218956,53,5,1:42.539,197.134,1.0
22003,894,4,6,3,5,6,6,6,8.0,55,+26.189,6219890,54,7,1:42.709,196.808,1.0
22004,894,3,131,9,4,7,7,7,6.0,55,+26.698,6220399,54,4,1:42.471,197.265,1.0
22005,894,18,1,5,11,8,8,8,4.0,55,+32.262,6225963,45,12,1:43.073,196.113,1.0
22006,894,13,6,4,6,9,9,9,2.0,55,+34.390,6228091,47,10,1:42.954,196.340,1.0
22007,894,815,1,6,10,10,10,10,1.0,55,+35.155,6228856,47,11,1:42.973,196.303,1.0
22008,894,821,15,12,8,11,11,11,0.0,55,+35.990,6229691,55,8,1:42.744,196.741,1.0
22009,894,822,3,17,17,12,12,12,0.0,55,+47.049,6240750,44,14,1:43.869,194.610,1.0
22010,894,813,3,16,18,13,13,13,0.0,55,+50.013,6243714,43,17,1:44.136,194.111,1.0
22011,894,819,207,20,19,14,14,14,0.0,55,+1:03.578,6257279,54,19,1:44.477,193.477,1.0
22012,894,823,207,21,20,15,15,15,0.0,55,+1:04.501,6258202,55,18,1:44.375,193.667,1.0
22013,894,824,206,22,22,16,16,16,0.0,55,+1:07.970,6261671,54,20,1:44.991,192.530,1.0
22014,894,820,206,23,21,17,17,17,0.0,55,+1:12.898,6266599,48,21,1:45.408,191.769,1.0
22015,894,818,5,18,16,18,18,18,0.0,53,\N,\N,52,15,1:44.090,194.197,12.0
22016,894,817,5,19,12,19,19,19,0.0,52,\N,\N,52,9,1:42.947,196.353,13.0
22017,894,16,10,15,14,20,20,20,0.0,50,\N,\N,43,16,1:44.095,194.188,4.0
22018,894,17,9,2,13,\N,R,21,0.0,36,\N,\N,27,13,1:43.863,194.621,4.0
22019,894,814,10,14,15,\N,R,22,0.0,24,\N,\N,10,22,1:46.411,189.961,20.0
22020,895,20,9,1,2,1,1,1,25.0,53,1:26:49.301,5209301,39,4,1:35.317,219.322,1.0
22021,895,17,9,2,1,2,2,2,18.0,53,+7.129,5216430,44,1,1:34.587,221.015,1.0
22022,895,154,208,8,4,3,3,3,15.0,53,+9.910,5219211,48,10,1:35.991,217.782,1.0
22023,895,4,6,3,8,4,4,4,12.0,53,+45.605,5254906,39,8,1:35.877,218.041,1.0
22024,895,8,208,7,9,5,5,5,10.0,53,+47.325,5256626,35,5,1:35.516,218.865,1.0
22025,895,807,15,11,7,6,6,6,8.0,53,+51.615,5260916,33,11,1:36.482,216.674,1.0
22026,895,821,15,12,14,7,7,7,6.0,53,+1:11.630,5280931,50,12,1:36.499,216.636,1.0
22027,895,3,131,9,6,8,8,8,4.0,53,+1:12.023,5281324,46,2,1:34.650,220.868,1.0
22028,895,18,1,5,10,9,9,9,2.0,53,+1:20.821,5290122,53,6,1:35.549,218.790,1.0
22029,895,13,6,4,5,10,10,10,1.0,53,+1:29.263,5298564,30,13,1:37.001,215.515,1.0
22030,895,814,10,14,12,11,11,11,0.0,53,+1:38.572,5307873,41,15,1:37.407,214.617,1.0
22031,895,818,5,18,17,12,12,12,0.0,52,\N,\N,52,9,1:35.895,218.000,11.0
22032,895,817,5,19,16,13,13,13,0.0,52,\N,\N,52,3,1:35.020,220.008,11.0
22033,895,16,10,15,22,14,14,14,0.0,52,\N,\N,29,14,1:37.367,214.705,11.0
22034,895,815,1,6,11,15,15,15,0.0,52,\N,\N,46,7,1:35.845,218.114,11.0
22035,895,813,3,16,15,16,16,16,0.0,52,\N,\N,30,16,1:37.423,214.581,11.0
22036,895,822,3,17,13,17,17,17,0.0,52,\N,\N,43,18,1:37.856,213.632,11.0
22037,895,819,207,20,20,18,18,18,0.0,52,\N,\N,51,17,1:37.489,214.436,11.0
22038,895,820,206,23,18,19,19,19,0.0,52,\N,\N,45,19,1:38.713,211.777,11.0
22039,895,1,131,10,3,\N,R,20,0.0,7,\N,\N,3,20,1:41.202,206.569,29.0
22040,895,823,207,21,19,\N,R,21,0.0,0,\N,\N,\N,0,\N,\N,3.0
22041,895,824,206,22,21,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,3.0
22042,896,20,9,1,1,1,1,1,25.0,60,1:31:12.187,5472187,54,2,1:28.116,209.383,1.0
22043,896,3,131,9,2,2,2,2,18.0,60,+29.823,5502010,49,9,1:28.816,207.732,1.0
22044,896,154,208,8,17,3,3,3,15.0,60,+39.892,5512079,57,7,1:28.796,207.779,1.0
22045,896,13,6,4,5,4,4,4,12.0,60,+41.692,5513879,54,11,1:28.886,207.569,1.0
22046,896,815,1,6,9,5,5,5,10.0,60,+43.829,5516016,59,4,1:28.503,208.467,1.0
22047,896,1,131,10,3,6,6,6,8.0,60,+52.475,5524662,53,15,1:29.052,207.182,1.0
22048,896,8,208,7,6,7,7,7,6.0,60,+1:07.988,5540175,60,1,1:27.679,210.426,1.0
22049,896,814,10,14,12,8,8,8,4.0,60,+1:12.868,5545055,58,17,1:29.300,206.606,1.0
22050,896,16,10,15,13,9,9,9,2.0,60,+1:14.734,5546921,60,3,1:28.419,208.665,1.0
22051,896,817,5,19,11,10,10,10,1.0,60,+1:16.237,5548424,60,10,1:28.831,207.697,1.0
22052,896,4,6,3,8,11,11,11,0.0,60,+1:18.297,5550484,58,6,1:28.709,207.983,1.0
22053,896,813,3,16,18,12,12,12,0.0,60,+1:18.951,5551138,56,14,1:29.012,207.275,1.0
22054,896,818,5,18,14,13,13,13,0.0,59,\N,\N,53,16,1:29.280,206.653,11.0
22055,896,18,1,5,10,14,14,14,0.0,59,\N,\N,57,8,1:28.814,207.737,11.0
22056,896,821,15,12,16,15,15,15,0.0,59,\N,\N,49,5,1:28.682,208.046,11.0
22057,896,822,3,17,15,16,16,16,0.0,59,\N,\N,52,12,1:28.928,207.471,11.0
22058,896,820,206,23,22,17,17,17,0.0,58,\N,\N,56,20,1:30.335,204.239,12.0
